id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.360.588.477;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.074.032;data;judgement;-100;submit;Experiment starten;;;;;;;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.255.789;data;<id:f-8>;<id:f-8>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.420.971;data;<id:f-2>;<id:f-2>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-31;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.537.746;data;<id:f-4>;<id:f-4>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;42;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.591.358;data;<id:f-6>;<id:f-6>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.714.086;data;<id:f-7>;<id:f-7>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-96;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.797.761;data;<id:control-3>;<id:control-3>;<id:definite>;<id:definite>;<id:pro>;<id:pro>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.361.978.753;data;<id:c3-t14>;<id:c3-t14>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.085.573;data;<id:c1-t15>;<id:c1-t15>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;0;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.198.550;data;<id:c1-t8>;<id:c1-t8>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;-15;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.314.649;data;<id:f-5>;<id:f-5>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.419.537;data;<id:control-2>;<id:control-2>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.509.139;data;<id:control-4>;<id:control-4>;<id:definite>;<id:definite>;<id:pro>;<id:pro>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.628.878;data;<id:control-1>;<id:control-1>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.740.234;data;<id:f-1>;<id:f-1>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.362.900.598;data;<id:f-3>;<id:f-3>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.363.084.213;data;<id:c3-t13>;<id:c3-t13>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;100;submit;weiter;;;;;;;;;;;;
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.363.363.230;data;<id:prolificID>;<id:prolificID>;prolificID;611197545ffa676c6f85602f;<id:age>;<id:age>;age;25;<id:sex>;<id:sex>;sex;female;<id:edu>;<id:edu>;edu;Bachelor;<id:natLang>;<id:natLang>;natLang;Deutsch, Japanisch;submit;weiter
id;0rbqph4locs1lge3c58a4okm87;ip;77.20.248.109;time(s);16.378.363.380.116;data;feedback;;;;;;;;;;;;;;;;;;;;;
id;o9pfpno197vntuqohiu38g9c71;ip;77.189.30.69;time(s);16.378.348.921.614;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;o9pfpno197vntuqohiu38g9c71;ip;77.189.30.69;time(s);16.378.349.514.992;data;judgement;-100;submit;Experiment starten;;;;;;;;;;;;;;;;;;
