id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.289.886.066;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.274.403;data;judgement;-100;submit;Experiment starten;;;;;;;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.413.865;data;<id:f-5>;<id:f-5>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.568.884;data;<id:f-1>;<id:f-1>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-62;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.656.100;data;<id:control-4>;<id:control-4>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.753.068;data;<id:f-6>;<id:f-6>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.888.426;data;<id:f-2>;<id:f-2>;<id:front>;<id:front>;<id:unfront>;<id:unfront>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.290.993.740;data;<id:control-2>;<id:control-2>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.103.093;data;<id:c3-t3>;<id:c3-t3>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.189.902;data;<id:f-3>;<id:f-3>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.263.954;data;<id:c1-t10>;<id:c1-t10>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.498.002;data;<id:c3-t12>;<id:c3-t12>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.641.435;data;<id:c1-t7>;<id:c1-t7>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.702.451;data;<id:f-7>;<id:f-7>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.765.011;data;<id:f-8>;<id:f-8>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.814.063;data;<id:control-3>;<id:control-3>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.918.319;data;<id:control-1>;<id:control-1>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.291.987.159;data;<id:f-4>;<id:f-4>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-100;submit;weiter;;;;;;;;;;;;
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.292.174.787;data;<id:prolificID>;<id:prolificID>;prolificID;6154475c7af945c18ab92406;<id:age>;<id:age>;age;23;<id:sex>;<id:sex>;sex;male;<id:edu>;<id:edu>;edu;Abitur;<id:natLang>;<id:natLang>;natLang;Deutsch;submit;weiter
id;8uihrjncit277v8j01mh8mk6l1;ip;217.226.200.228;time(s);16.379.292.223.119;data;feedback;;;;;;;;;;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.299.230.413;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.299.933.400;data;judgement;-95;submit;Experiment starten;;;;;;;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.300.290.941;data;<id:c1-t10>;<id:c1-t10>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;-11;submit;weiter;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.300.659.856;data;<id:c3-t3>;<id:c3-t3>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;-8;submit;weiter;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.300.977.634;data;<id:control-2>;<id:control-2>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;64;submit;weiter;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.301.284.534;data;<id:c3-t12>;<id:c3-t12>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;32;submit;weiter;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.301.475.763;data;<id:f-6>;<id:f-6>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;31;submit;weiter;;;;;;;;;;;;
id;bon4vkcundvjfc2l34l60upjr7;ip;213.143.114.98;time(s);16.379.301.685.980;data;<id:control-1>;<id:control-1>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;63;submit;weiter;;;;;;;;;;;;
