id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.981.824.807;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.982.419.167;data;judgement;-90;submit;Experiment starten;;;;;;;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.982.576.697;data;<id:c1-t16>;<id:c1-t16>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;-59;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.982.692.363;data;<id:control-4>;<id:control-4>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;-35;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.982.820.258;data;<id:control-3>;<id:control-3>;<id:definite>;<id:definite>;<id:pro>;<id:pro>;judgement;29;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.983.101.238;data;<id:f-7>;<id:f-7>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;66;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.983.600.567;data;<id:f-6>;<id:f-6>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-57;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.983.680.614;data;<id:f-2>;<id:f-2>;<id:front>;<id:front>;<id:unfront>;<id:unfront>;judgement;50;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.983.799.102;data;<id:control-2>;<id:control-2>;<id:definite>;<id:definite>;<id:pro>;<id:pro>;judgement;-62;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.983.958.778;data;<id:control-1>;<id:control-1>;<id:pro>;<id:pro>;<id:definite>;<id:definite>;judgement;67;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.101.324;data;<id:c3-t9>;<id:c3-t9>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;-63;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.193.215;data;<id:f-8>;<id:f-8>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;65;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.326.278;data;<id:c3-t6>;<id:c3-t6>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;46;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.400.452;data;<id:c1-t11>;<id:c1-t11>;<id:cleft>;<id:cleft>;<id:canonical>;<id:canonical>;judgement;40;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.508.936;data;<id:f-1>;<id:f-1>;<id:unfront>;<id:unfront>;<id:front>;<id:front>;judgement;-72;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.603.233;data;<id:f-5>;<id:f-5>;<id:dm>;<id:dm>;<id:no_dm>;<id:no_dm>;judgement;-62;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.663.178;data;<id:f-4>;<id:f-4>;<id:front>;<id:front>;<id:unfront>;<id:unfront>;judgement;69;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.757.375;data;<id:f-3>;<id:f-3>;<id:front>;<id:front>;<id:unfront>;<id:unfront>;judgement;58;submit;weiter;;;;;;;;;;;;
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.921.870;data;<id:prolificID>;<id:prolificID>;prolificID;5d39f485e78c040001d05224;<id:age>;<id:age>;age;18;<id:sex>;<id:sex>;sex;female;<id:edu>;<id:edu>;edu;Abitur;<id:natLang>;<id:natLang>;natLang;Deutsch;submit;weiter
id;00f4qn6f4tegvno37091va2qt7;ip;193.81.164.62;time(s);16.381.984.940.079;data;feedback;;;;;;;;;;;;;;;;;;;;;
id;2j3ful83avvsujb5bpkqm8d1a1;ip;95.223.74.173;time(s);16.382.007.069.142;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;
id;2j3ful83avvsujb5bpkqm8d1a1;ip;95.223.74.173;time(s);16.382.007.787.865;data;judgement;-100;submit;Experiment starten;;;;;;;;;;;;;;;;;;
id;2j3ful83avvsujb5bpkqm8d1a1;ip;95.223.74.173;time(s);16.382.008.038.987;data;<id:f-8>;<id:f-8>;<id:no_dm>;<id:no_dm>;<id:dm>;<id:dm>;judgement;100;submit;weiter;;;;;;;;;;;;
id;2j3ful83avvsujb5bpkqm8d1a1;ip;95.223.74.173;time(s);16.382.008.340.329;data;<id:f-1>;<id:f-1>;<id:front>;<id:front>;<id:unfront>;<id:unfront>;judgement;-55;submit;weiter;;;;;;;;;;;;
id;2j3ful83avvsujb5bpkqm8d1a1;ip;95.223.74.173;time(s);16.382.008.485.071;data;<id:c1-t11>;<id:c1-t11>;<id:canonical>;<id:canonical>;<id:cleft>;<id:cleft>;judgement;86;submit;weiter;;;;;;;;;;;;
