id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.467.489.423;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;;;
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.468.567.014;data;expectedness1;100;expectedness2;0;expectedness3;0;expectedness4;0;expectedness5;0;submit;Experiment starten;;;;;;;;;;;;
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.469.310.879;data;<id:f1>;<id:f1>;<id:q2>;<id:q2>;expectedness1;0;<id:q5>;<id:q5>;expectedness2;0;<id:q3>;<id:q3>;expectedness3;88;<id:q4>;<id:q4>;expectedness4;67;<id:q1>;<id:q1>;expectedness5;39;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.469.799.554;data;<id:c1-t5>;<id:c1-t5>;<id:pq1>;<id:pq1>;expectedness1;47;<id:then>;<id:then>;expectedness2;14;<id:pq2>;<id:pq2>;expectedness3;44;<id:irr>;<id:irr>;expectedness4;0;<id:pq3>;<id:pq3>;expectedness5;8;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.470.221.590;data;<id:c1-t1>;<id:c1-t1>;<id:irr>;<id:irr>;expectedness1;0;<id:pq3>;<id:pq3>;expectedness2;18;<id:pq2>;<id:pq2>;expectedness3;68;<id:then>;<id:then>;expectedness4;42;<id:pq1>;<id:pq1>;expectedness5;8;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.470.784.718;data;<id:c3-t10>;<id:c3-t10>;<id:irr>;<id:irr>;expectedness1;0;<id:pq2>;<id:pq2>;expectedness2;0;<id:pq1>;<id:pq1>;expectedness3;0;<id:pq3>;<id:pq3>;expectedness4;51;<id:then>;<id:then>;expectedness5;100;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.471.167.377;data;<id:c1-t4>;<id:c1-t4>;<id:irr>;<id:irr>;expectedness1;0;<id:pq2>;<id:pq2>;expectedness2;0;<id:pq3>;<id:pq3>;expectedness3;60;<id:then>;<id:then>;expectedness4;76;<id:pq1>;<id:pq1>;expectedness5;46;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.471.581.306;data;<id:f7>;<id:f7>;<id:q5>;<id:q5>;expectedness1;0;<id:q2>;<id:q2>;expectedness2;53;<id:q4>;<id:q4>;expectedness3;51;<id:q3>;<id:q3>;expectedness4;0;<id:q1>;<id:q1>;expectedness5;0;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.471.953.933;data;<id:c3-t11>;<id:c3-t11>;<id:pq2>;<id:pq2>;expectedness1;0;<id:pq1>;<id:pq1>;expectedness2;44;<id:irr>;<id:irr>;expectedness3;0;<id:pq3>;<id:pq3>;expectedness4;72;<id:then>;<id:then>;expectedness5;42;submit;weiter
id;2d4oinih2o6mqei0vioigq6hu1;ip;146.241.73.49;time(s);16.377.472.344.600;data;<id:c1-t2>;<id:c1-t2>;<id:pq3>;<id:pq3>;expectedness1;0;<id:pq1>;<id:pq1>;expectedness2;57;<id:irr>;<id:irr>;expectedness3;0;<id:then>;<id:then>;expectedness4;78;<id:pq2>;<id:pq2>;expectedness5;79;submit;weiter
