id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.413.732.752;data;submit;Ich möchte an dem Experiment teilnehmen!;;;;;;;;;;;;;;;;;;;;;;
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.414.198.392;data;expectedness1;78;expectedness2;34;expectedness3;24;expectedness4;2;expectedness5;59;submit;Experiment starten;;;;;;;;;;;;
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.414.444.958;data;<id:c3-t6>;<id:c3-t6>;<id:pq2>;<id:pq2>;expectedness1;27;<id:then>;<id:then>;expectedness2;79;<id:pq3>;<id:pq3>;expectedness3;67;<id:irr>;<id:irr>;expectedness4;8;<id:pq1>;<id:pq1>;expectedness5;68;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.414.638.954;data;<id:f10>;<id:f10>;<id:q2>;<id:q2>;expectedness1;20;<id:q5>;<id:q5>;expectedness2;79;<id:q4>;<id:q4>;expectedness3;57;<id:q3>;<id:q3>;expectedness4;11;<id:q1>;<id:q1>;expectedness5;24;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.414.794.719;data;<id:f4>;<id:f4>;<id:q5>;<id:q5>;expectedness1;42;<id:q1>;<id:q1>;expectedness2;91;<id:q3>;<id:q3>;expectedness3;82;<id:q4>;<id:q4>;expectedness4;13;<id:q2>;<id:q2>;expectedness5;63;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.414.979.759;data;<id:f13>;<id:f13>;<id:q5>;<id:q5>;expectedness1;16;<id:q2>;<id:q2>;expectedness2;24;<id:q3>;<id:q3>;expectedness3;52;<id:q4>;<id:q4>;expectedness4;100;<id:q1>;<id:q1>;expectedness5;100;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.415.165.765;data;<id:f8>;<id:f8>;<id:q1>;<id:q1>;expectedness1;73;<id:q4>;<id:q4>;expectedness2;43;<id:q3>;<id:q3>;expectedness3;63;<id:q2>;<id:q2>;expectedness4;23;<id:q5>;<id:q5>;expectedness5;4;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.415.376.334;data;<id:c1-t12>;<id:c1-t12>;<id:pq3>;<id:pq3>;expectedness1;8;<id:pq1>;<id:pq1>;expectedness2;90;<id:pq2>;<id:pq2>;expectedness3;71;<id:then>;<id:then>;expectedness4;97;<id:irr>;<id:irr>;expectedness5;3;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.415.570.018;data;<id:c3-t4>;<id:c3-t4>;<id:pq2>;<id:pq2>;expectedness1;88;<id:irr>;<id:irr>;expectedness2;3;<id:pq3>;<id:pq3>;expectedness3;98;<id:pq1>;<id:pq1>;expectedness4;78;<id:then>;<id:then>;expectedness5;84;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.415.744.412;data;<id:c1-t10>;<id:c1-t10>;<id:then>;<id:then>;expectedness1;93;<id:irr>;<id:irr>;expectedness2;2;<id:pq2>;<id:pq2>;expectedness3;83;<id:pq1>;<id:pq1>;expectedness4;84;<id:pq3>;<id:pq3>;expectedness5;8;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.415.922.899;data;<id:c1-t13>;<id:c1-t13>;<id:then>;<id:then>;expectedness1;51;<id:pq1>;<id:pq1>;expectedness2;98;<id:pq3>;<id:pq3>;expectedness3;33;<id:irr>;<id:irr>;expectedness4;2;<id:pq2>;<id:pq2>;expectedness5;79;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.416.128.514;data;<id:f9>;<id:f9>;<id:q3>;<id:q3>;expectedness1;65;<id:q5>;<id:q5>;expectedness2;58;<id:q2>;<id:q2>;expectedness3;92;<id:q4>;<id:q4>;expectedness4;55;<id:q1>;<id:q1>;expectedness5;100;submit;weiter
id;1nocomk00900kqo4dru45fkhi1;ip;195.65.119.15;time(s);16.371.416.262.515;data;<id:c1-t11>;<id:c1-t11>;<id:pq1>;<id:pq1>;expectedness1;96;<id:irr>;<id:irr>;expectedness2;2;<id:pq2>;<id:pq2>;expectedness3;92;<id:pq3>;<id:pq3>;expectedness4;2;<id:then>;<id:then>;expectedness5;82;submit;weiter
